marker_EOI_content_after_num,marker_DQT_num,marker_DHT_num,file_markers_num,marker_DQT_size_max,marker_DHT_size_max,file_size,marker_COM_size_max,marker_APP1_size_max,marker_APP12_size_max,target
0,2,4,11,67,181,12139,0,0,0,0
0,2,4,11,67,181,11402,0,0,0,0
0,2,4,11,67,181,12359,0,0,0,0
0,2,4,11,67,181,13313,0,0,0,0
0,2,4,11,67,181,14769,0,0,0,0
0,2,4,11,67,181,12638,0,0,0,0
0,2,4,11,67,181,14800,0,0,0,0
0,2,4,11,67,181,10559,0,0,0,0
0,2,4,11,67,181,15791,0,0,0,0
0,2,4,11,67,181,7286,0,0,0,0
0,2,4,11,67,181,7607,0,0,0,0
0,2,4,11,67,181,10776,0,0,0,0
0,2,4,11,67,181,12833,0,0,0,0
0,2,4,11,67,181,13807,0,0,0,0
0,2,4,11,67,181,13580,0,0,0,0
0,2,4,11,67,181,9804,0,0,0,0
0,2,4,11,67,181,11227,0,0,0,0
0,2,4,11,67,181,8928,0,0,0,0
0,2,4,11,67,181,10028,0,0,0,0
0,2,4,11,67,181,16712,0,0,0,0
0,2,4,11,67,181,12722,0,0,0,0
0,2,4,11,67,181,14600,0,0,0,0
0,2,4,11,67,181,11251,0,0,0,0
0,2,4,11,67,181,12673,0,0,0,0
0,2,4,11,67,181,11704,0,0,0,0
0,2,4,11,67,181,9519,0,0,0,0
0,2,4,11,67,181,11523,0,0,0,0
0,2,4,11,67,181,17228,0,0,0,0
0,2,4,11,67,181,14712,0,0,0,0
0,2,4,11,67,181,9201,0,0,0,0
0,2,4,11,67,181,10286,0,0,0,0
0,2,4,11,67,181,9660,0,0,0,0
0,2,4,11,67,181,11247,0,0,0,0
0,2,4,11,67,181,10236,0,0,0,0
0,2,4,11,67,181,9598,0,0,0,0
0,2,4,11,67,181,11209,0,0,0,0
0,2,4,11,67,181,13954,0,0,0,0
0,2,4,11,67,181,11029,0,0,0,0
0,2,4,11,67,181,9971,0,0,0,0
0,2,4,11,67,181,11150,0,0,0,0
0,2,4,11,67,181,14203,0,0,0,0
0,2,4,11,67,181,16878,0,0,0,0
